run_id,study,kind,L,U,g,lambda,accepted,mode,E_real,E_imag
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,41,1.8773188395086255,0.0
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,42,2.053145287194119,0.0
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,43,2.2082382272364476,0.0
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,44,2.3396999712269646,0.0
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,45,2.4449586925143247,0.0
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,46,2.5215895702808155,0.0
fig2_raw_649091cb2b66,fig2,raw,24,2.0,0.0,0.0,True,47,2.568122401225408,0.0
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,0,2.5949962999648437,1.2961943862632439e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,1,2.5776070625659564,2.453456612649464e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,2,2.5487741390336214,-1.1886068190715259e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,3,2.508661893514111,1.752913870556304e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,4,2.4575090509779507,-8.818675357738095e-19
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,5,2.3956630338304903,1.5296818225247785e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,6,2.32359065601131,-3.9489507313010333e-20
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,7,2.2418447147956284,-4.0263538146931734e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,8,2.151004993682892,5.111601855965858e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,9,2.0516726794167885,1.2784692313546766e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,10,-2.5949962999648557,2.3934990023945235e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,11,-2.5776070625659493,1.2639801021733223e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,12,-2.548774139033627,1.1991778937502615e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,13,-2.5086618935141147,3.440929659241296e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,14,-2.457509050977955,2.50373654293824e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,15,-2.395663033830471,-9.001811654172789e-19
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,16,1.9445426017587206,7.103096403963665e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,17,-2.3235906560113087,-2.7044733775717303e-19
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,18,1.8305076537739342,4.9413053629545334e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,19,1.710804769367631,4.290426439119123e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,20,-2.2418447147956386,1.4417396012084823e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,21,-2.1510049936829043,-4.130939489058733e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,22,-2.0516726794168156,2.304914702103804e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,23,1.587289069572991,5.613658770278172e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,24,-1.944542601758733,2.0679720902289922e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,25,-1.8305076537739209,-9.533294225573636e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,26,1.4439755880881437,5.184320070501642e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,27,1.417019129930083,-1.12990255566416e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,28,1.463288966942357,3.5181571566686066e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,29,1.377971744823824,2.1416532437795543e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,30,1.3419605417107412,2.2487885526728603e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,31,1.3248989035854684,-2.286453912359332e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,32,-1.7108047693676298,3.713279696493137e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,33,1.2708010273352934,1.3162474365402808e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,34,1.121628229259518,-4.0661149401667585e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,35,1.0725796760921613,3.811426777786517e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,36,1.0333950482979393,-3.5845619396646564e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,37,0.3605873682263124,7.551093858628527e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,38,0.7801141806927417,-4.291379091405608e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,39,0.3690547364804329,1.677594678619651e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,40,-1.5872890695729966,1.8554071750005416e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,41,0.7333715134682203,-6.903068694899461e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,42,0.8391652556110458,7.917219728135738e-19
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,43,0.6430791262340461,-9.703942389932948e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,44,0.41715891891941037,-3.0739451489190677e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,45,0.43159360006546377,-1.140685618138683e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,46,0.626399473743445,2.8550174159281433e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,47,-0.36058736822631193,-3.520863542230126e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,48,-0.3690547364804323,-5.877418930419151e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,49,-0.4171589189194143,5.3636349504532044e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,50,-0.43159360006546243,1.925015755631864e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,51,-1.4170191299300683,4.01843109256778e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,52,-1.3779717448238271,4.956855336177887e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,53,-1.4439755880881346,-3.4233384125094035e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,54,-0.7333715134682184,1.0247264965711866e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,55,-0.6263994737434437,-1.5429694937078946e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,56,-0.6430791262340468,9.509003528787321e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,57,-1.3419605417107376,1.881819457723952e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,58,-0.7801141806927433,-7.133698859327257e-19
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,59,-1.3248989035854666,1.2459270158445858e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,60,-1.463288966942353,-1.817715238867723e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,61,-0.8391652556110384,1.311015270056617e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,62,0.9423971165570181,5.095527134491987e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,63,-1.0333950482979377,-9.331910604873554e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,64,-1.2708010273352888,-3.0298297183069614e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,65,-0.9423971165570152,4.586338111196498e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,66,-0.5229000953716009,3.1475479447061706e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,67,-1.4614697991579932,2.5802942794900403e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,68,-1.072579676092158,-1.150006826403301e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,69,-1.1216282292595203,8.067740461412573e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,70,0.5184098229189241,-1.2543115345120505e-18
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,71,0.5229000953716008,1.930433803807193e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,72,-0.5184098229189252,1.2558734837061573e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,73,-1.2007822196474676,-7.476316065831841e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,74,0.9224705992048996,2.6206844641417254e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,75,-1.2096864756652839,-6.911279182414638e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,76,-0.9224705992049061,-1.0383007242678101e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,77,1.209686475665287,6.05694439122375e-17
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,78,1.200782219647467,-1.475256979470685e-16
fig2_raw_69908b392b93,fig2,raw,40,2.0,0.10256410256410256,0.0,True,79,1.4614697991579975,-7.108312523582218e-17
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,0,-2.594996299964852,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,1,-2.5776070625659493,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,2,-2.54877413903362,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,3,-2.50866189351411,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,4,-2.45750905097795,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,5,-2.395663033830477,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,6,-2.3235906560112998,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,7,-2.24184471479563,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,8,-2.1510049936828946,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,9,-2.0516726794167877,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,10,-1.9445426017587195,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,11,-1.830507653773921,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,12,-1.710804769367626,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,13,-1.5872890695729893,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,14,-1.4632889669423497,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,15,-1.461469799158002,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,16,-1.4439755880881364,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,17,-1.4170191299300754,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,18,-1.3779717448238302,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,19,-1.3419605417107383,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,20,-1.3248989035854666,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,21,-1.27080102733529,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,22,-1.2096864756652819,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,23,-1.2007822196474627,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,24,-1.1216282292595183,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,25,-1.072579676092157,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,26,-1.0333950482979386,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,27,-0.942397116557018,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,28,-0.9224705992049009,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,29,-0.8391652556110412,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,30,-0.7801141806927405,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,31,-0.7333715134682213,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,32,-0.6430791262340447,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,33,-0.6263994737434455,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,34,-0.5229000953716021,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,35,-0.5184098229189251,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,36,-0.4315936000654639,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,37,-0.4171589189194109,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,38,-0.36905473648043197,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,39,-0.3605873682263123,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,40,0.36058736822631277,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,41,0.3690547364804324,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,42,0.4171589189194109,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,43,0.43159360006546565,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,44,0.5184098229189238,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,45,0.5229000953716008,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,46,0.6263994737434444,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,47,0.6430791262340458,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,48,0.7333715134682235,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,49,0.7801141806927407,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,50,0.8391652556110432,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,51,0.9224705992049012,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,52,0.942397116557016,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,53,1.033395048297939,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,54,1.0725796760921569,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,55,1.1216282292595199,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,56,1.2007822196474673,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,57,1.2096864756652843,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,58,1.2708010273352912,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,59,1.3248989035854664,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,60,1.3419605417107388,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,61,1.3779717448238336,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,62,1.4170191299300776,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,63,1.443975588088138,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,64,1.4614697991580017,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,65,1.463288966942351,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,66,1.587289069572992,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,67,1.7108047693676267,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,68,1.830507653773922,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,69,1.9445426017587186,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,70,2.051672679416787,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,71,2.151004993682895,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,72,2.2418447147956297,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,73,2.3235906560112993,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,74,2.395663033830479,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,75,2.4575090509779507,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,76,2.5086618935141085,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,77,2.54877413903362,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,78,2.5776070625659515,0.0
fig2_raw_69f5db9db244,fig2,raw,40,2.0,0.0,0.0,True,79,2.5949962999648513,0.0
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,0,-2.617601809050292,9.868683129532441e-18
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,1,-2.6155991272004857,1.4214298705620525e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,2,-2.6122634255035444,-1.3582670819022996e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,3,-2.6075976044074927,-1.7277605721486292e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,4,-2.6016053852133525,6.026699631165714e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,5,-2.575718250404622,-6.959983859296202e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,6,-2.5856601956998375,3.3295576189564696e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,7,-2.5942912031488055,1.3781429698366934e-16
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,8,2.617601809050295,5.161386643584119e-19
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,9,2.6155991272004773,8.634687419872014e-19
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,10,2.6122634255035395,-4.329136470405143e-19
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,11,2.607597604407475,-8.573092577180323e-18
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,12,2.6016053852133774,-2.2336779763728834e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,13,2.59429120314881,-3.4096524229011415e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,14,2.585660195699826,-3.174449102232987e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,15,2.5757182504046408,-2.1088608123379725e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,16,2.564472074980043,-1.0047969825806114e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,17,2.551929267033916,9.37018588315107e-18
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,18,2.5380983742886953,-9.585116213171348e-18
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,19,2.522988944394587,-2.0159802674035904e-18
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,20,2.506611566694859,5.866882360554289e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,21,2.4701007459905826,7.063213637845531e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,22,2.4889779084151757,-2.5593308735512202e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,23,2.4499939894691765,-4.640925001403659e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,24,2.428672694883664,-4.9693242914126604e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,25,2.4061530571373226,8.66013449954878e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,26,2.382452375623122,1.1455257747590135e-16
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,27,-2.5644720749800287,6.561685924701685e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,28,-2.551929267033931,-3.401893544121842e-16
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,29,-2.5380983742887175,1.00512896631063e-16
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,30,-2.5229889443946205,2.6633370641526896e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,31,-2.506611566694876,-5.852717157324855e-16
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,32,-2.488977908415176,7.708041767253935e-16
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,33,-2.4701007459906044,-3.61802091800461e-16
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,34,2.3575889878465213,5.970639747902352e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,35,2.3315821733126034,-7.519780035323839e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,36,2.2469057505170933,4.0311095199144246e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,37,2.2762194119503714,-5.810666365641479e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,38,2.304452039644157,8.660825014307384e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,39,-2.44999398946917,7.51565002135201e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,40,-2.4286726948836765,-1.3002158415840006e-15
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,41,-2.406153057137333,6.129916613964257e-16
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,42,-2.3575889878465572,1.1698363781457368e-15
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,43,-2.3824523756231284,8.635146357555411e-16
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,44,2.216533118107689,5.160950453526051e-19
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,45,-2.33158217331264,-2.2829424419224607e-15
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,46,-2.304452039644161,1.6907488750835894e-15
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,47,2.1851242074173767,2.634505499569662e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,48,-2.2762194119503656,-9.95462524265861e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,49,2.152702426019376,-5.727746508537262e-18
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,50,2.119292026053593,8.54096903297805e-18
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,51,-2.2469057505170937,-2.90878921630055e-16
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,52,-2.2165331181076784,1.2443837129447945e-18
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,53,-2.185124207417374,5.6890407059527936e-18
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,54,-2.152702426019396,9.577299925696466e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,55,-2.1192920260535826,-9.925931096681973e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,56,-2.0849182624658362,1.278662527964257e-16
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,57,2.0849182624658424,-1.0553784362242213e-18
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,58,2.0496075669056952,-1.430484128073136e-18
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,59,2.0133877320280247,6.992236915016073e-17
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,60,1.9762881099815905,-4.529880044194234e-18
fig2_raw_7044b88958b1,fig2,raw,120,2.0,0.03361344537815126,0.0,True,61,1.938339837313156,1.4884882425296465e-18
