run_id,q,g,L,omega,center_ldos,edge_ldos,local_difference,G_1L_abs,G_L1_abs,stripped_1L_abs,covariance_error
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.42,0.7983572914441602,0.0657671778998567,4.0910626296735836e-14,0.0052497709389166,0.2866277813626126,0.0387908519741911,1.9792972576225457e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.41,0.7028612222764937,0.0723670690691522,2.6712805778857853e-14,0.005620413155026,0.3068641606863721,0.0415295481016556,2.33813262868071e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.4,0.6268660395036987,0.0803496862147024,1.786950432383069e-14,0.0045288800712573,0.2472684736126265,0.0334641489118494,1.5745009501521048e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.39,0.6413911151608035,0.0892860227775256,3.1568621166072797e-14,0.0025818575014242,0.1409646432269624,0.0190774899174689,1.6706826372961022e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.38,0.6159409003544344,0.0979544581611834,2.151198569461397e-14,0.004433258843667,0.2420477314822939,0.032757598296936,1.5616314363283323e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.37,0.5130011976740498,0.0991538209207946,1.8172760450734783e-14,0.0073513464166784,0.4013699146034291,0.0543195110755097,1.893725232951705e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.36,0.4662651226260593,0.0976080218310978,1.8223897527643367e-14,0.0093951489650983,0.5129577527801781,0.0694212827609219,1.6212933559201228e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.35,0.5078930717494569,0.1002981326069454,3.2319696348781135e-14,0.0105257376134887,0.5746858014307702,0.0777752657086931,1.367792788839561e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.34,0.5582445828169686,0.1079711348478192,2.7960873750306855e-14,0.0103276768139701,0.5638720481829695,0.076311783350051,1.666633487091851e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.33,0.4859737516405359,0.1098018520611936,9.823787903313511e-15,0.0084275345604417,0.4601277963405058,0.0622715256427808,1.1370198693843111e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.3199999999999998,0.3872032220201744,0.1170197285481124,1.777909280636871e-14,0.0060449478770741,0.3300429711350324,0.0446664589788128,1.184138767221662e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.31,0.3511225731931931,0.1244842341481155,1.3336662390266952e-14,0.0046895884392923,0.2560428532021818,0.0346516320588275,8.987626243487527e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.2999999999999998,0.3809205064959086,0.1185553019425062,3.360144595992222e-15,0.006011922726778,0.3282398590242925,0.044422434290599,1.0937193713147226e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.29,0.4656561740647513,0.1187245545113068,1.5232324633756008e-14,0.009281566853209,0.5067563795941691,0.068582018164337,1.6787629901429266e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.2799999999999998,0.4956186026586605,0.1224400846283375,1.9377289544876603e-14,0.0131767407800656,0.7194256700578788,0.0973636768249723,1.4363904417288422e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.27,0.4023659591607703,0.1220016307700083,2.6178687548896175e-14,0.0163050995889513,0.8902282736629332,0.1204792955614127,1.545494502052584e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.2599999999999998,0.3175501977921017,0.1331144288572734,1.6097946727859843e-14,0.0192289427790903,1.049864702831523,0.1420837369178261,1.3645186277769367e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.25,0.2853519965714931,0.1401194310109343,5.792758859131124e-15,0.0210435573431262,1.1489393010510816,0.1554920257294238,7.84664993841827e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.2399999999999998,0.2984852689651904,0.1291505797907058,8.05127009037615e-15,0.0207762538297373,1.134345023722693,0.1535169050735519,1.1111065728182543e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.23,0.3666742347245741,0.1291523528556529,1.0302965376958344e-14,0.0207137640444246,1.130933197048651,0.1530551645442667,1.1324586446153982e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.2199999999999998,0.4506224629719343,0.1421146253132665,1.5838319836915704e-14,0.021117732189788,1.1529891104578092,0.1560401078325375,1.4347582593972746e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.21,0.4199605292956509,0.1384956091360512,9.192921513844873e-15,0.0199762115124581,1.0906641932510208,0.1476053475096576,1.2531327306571444e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.1999999999999995,0.3202637037196392,0.1292467036612898,1.350644602892852e-15,0.0184601540073984,1.0078902581308895,0.1364031135555662,7.634903866706367e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.19,0.2621841861179544,0.1400696628648305,2.223609665886833e-15,0.0186158995660687,1.0163936775101712,0.1375539262257404,1.0515788847310481e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.1799999999999995,0.2487856587331315,0.1561643197100969,4.508172188303077e-15,0.0193856739165083,1.0584219329871372,0.143241832084657,1.0081448076834424e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.17,0.2571573115229402,0.1472854228454247,2.288783399261119e-15,0.0188189073787714,1.0274775285260065,0.1390539623423222,8.621008093043429e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.16,0.292925068424969,0.1353583869790958,1.0869984933758403e-14,0.0189267433011016,1.0333651703923588,0.1398507680219,1.1201127437971329e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.15,0.373095364921538,0.1438512469040846,1.5644397634064725e-14,0.0215495699658762,1.176566654146647,0.1592309813856903,8.974086973079941e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.14,0.4271604836600097,0.1557365414061282,2.3793422935403428e-15,0.0249864773930072,1.364215441503187,0.1846264831715932,6.946805556618468e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.13,0.3562454667250093,0.1451341842720148,1.5206813564798942e-14,0.026430749019169,1.44307000043697,0.1952982872393964,1.1006847661879251e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.12,0.2639770617551086,0.1406690983629916,7.494827758526267e-15,0.0277402387513192,1.5145657172997695,0.2049741803312277,1.1972831863773601e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.11,0.2184604478981387,0.1585474303585884,1.424215369046633e-15,0.0306169628106882,1.6716295290971557,0.2262304557870487,7.769967591743256e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.1,0.2092706787903322,0.1696248971942165,2.7968326375899097e-15,0.0325403999327411,1.7766456376663209,0.2404428405846632,7.438755103031578e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.09,0.2151116409767965,0.1511831874292034,9.565692468493492e-15,0.031700561454879,1.730792010448396,0.2342372269576997,9.476121733795811e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.08,0.2430137227257008,0.1367633222025585,1.1071657016922028e-14,0.0310507727389894,1.6953147486484077,0.2294359016835394,8.961271646370222e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.0699999999999998,0.3170643922584174,0.1483265243146923,1.1642000011951774e-14,0.0329329630971657,1.7980788602150637,0.2433435118289703,7.915569510092385e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.06,0.40930529441864,0.17468310520189,1.6239739618128442e-14,0.0361026465985869,1.971137715583245,0.2667644810368271,9.271809156415268e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.0499999999999998,0.3914227899945114,0.1713451538167634,9.440323716621014e-15,0.035930618867005,1.961745319684469,0.2654933584775961,8.1039590155079e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.04,0.2883007095487649,0.1472649010522329,4.718447854656915e-15,0.0332945540844924,1.817821059191762,0.2460153279191954,6.5249350324580424e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.0299999999999998,0.2166307288552194,0.1441209656556117,3.4259870771901007e-15,0.0329165109160205,1.7971806015605227,0.2432219457395391,8.237133937378246e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.02,0.1889974212474861,0.1666934282434926,1.7800393098203986e-15,0.0356096062836257,1.9442186264945889,0.2631213784905438,7.305463630208291e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.0099999999999998,0.183729996863664,0.1855332883708314,2.4084616116187424e-15,0.0376500120080402,2.05562100436467,0.2781980508528219,6.606085204800381e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-1.0,0.1832563768362651,0.1648303622461036,4.3292470300040426e-15,0.0353633944278647,1.9307759146538197,0.261302105276104,4.884661027824647e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.9900000000000002,0.2038365785701516,0.1428914275628243,8.086547777620958e-15,0.0327648848382987,1.788902098220126,0.2421015721451916,7.072721015799176e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.9799999999999996,0.2659905271858504,0.1489475011873554,9.145704339017055e-15,0.0333257687637812,1.819525322934806,0.2462459749355703,8.811800669020331e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.9699999999999998,0.3664843024524867,0.1798222015882331,9.667390902064152e-15,0.0365543096770082,1.9957976841033176,0.2701018448610974,1.0971229556838622e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.96,0.4056230219166098,0.1948358498956779,1.566990915971314e-14,0.0378561158301911,2.0668738917688754,0.2797209635568994,1.04724595239438e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.9500000000000002,0.3200818607465988,0.1681389705192753,1.6687357476335705e-14,0.0348971850297762,1.9053217439901229,0.2578572578797797,7.077548596198578e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.9399999999999996,0.2304208315056448,0.1462196797537051,6.4824571454483204e-15,0.0329863598503114,1.8009942241545909,0.2437380634334645,6.224255175180165e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.9299999999999996,0.1858487244050968,0.1534672067267992,5.0070935325850736e-15,0.0348886302488326,1.9048546687766672,0.2577940461234736,7.25429560023943e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.92,0.1751734086441018,0.1844115343392065,6.931562558948541e-15,0.039669854736308,2.1659006806859904,0.2931227820830098,8.623266920417221e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.91,0.1729153038203298,0.1953509975832471,2.0873993252954344e-15,0.0422572275282364,2.3071664485713805,0.3122410247914159,6.446085883269088e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.9000000000000004,0.1699313780855184,0.1686903492073074,3.557291483642623e-15,0.0401706844517086,2.1932450566284927,0.2968234409461165,7.878661327647279e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.8899999999999997,0.1890395829058363,0.1538558713513164,5.392587636403488e-15,0.0383203757029703,2.092221621957229,0.2831514058013467,6.20886878634737e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.8799999999999999,0.2474588072848575,0.1642437421511401,1.7985955657090763e-14,0.0390411730874997,2.131575825701259,0.2884774181115968,8.910381513931142e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.8700000000000001,0.3427490572888858,0.1902994383342536,6.2075765260929175e-15,0.0427933592195707,2.3364382470923646,0.3162025319350992,7.977054336350769e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.8600000000000003,0.3830288993287099,0.200067679303634,8.874042329869772e-15,0.0457671836875374,2.49880356156665,0.3381762877572782,5.1166302571835966e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.8499999999999996,0.303723875635257,0.1710498799658026,4.806124569859041e-15,0.043910341823626,2.3974234308929834,0.324455979057994,5.035963269635926e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.8399999999999999,0.2219430916213248,0.150629089808337,4.577566798522238e-15,0.0422200524661166,2.305136758952267,0.3119663361719314,5.928997482696558e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.8300000000000001,0.1856753526157155,0.1615829719521486,4.229880516439846e-15,0.044301363224276,2.4187724759918408,0.3273452581232792,7.065475292214079e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.8200000000000003,0.1830537351165834,0.1983434491648908,2.848734983578588e-15,0.049381554233287,2.6961415068988592,0.3648830744821443,6.599867480357353e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.8099999999999996,0.1821777209634452,0.2150589007012974,6.111495556058928e-15,0.0517316809788417,2.8244540795495627,0.3822482928446454,7.865524239784179e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.7999999999999998,0.1681578073393106,0.1829077599244954,3.5920221627485065e-15,0.0483092960379374,2.6375981930748957,0.3569600985241681,7.341967235270707e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.79,0.1690428836826341,0.1532887940130508,2.638970003411226e-15,0.0448091426029652,2.4464962906932595,0.3310972684382938,6.602845859819898e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.7800000000000002,0.2028011217397455,0.1539985419268381,4.06597868201741e-15,0.0452728275436711,2.4718126306540262,0.3345234624773987,6.762152942262761e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.7699999999999996,0.2768308480192155,0.1862911429057145,7.545637953937941e-15,0.0500018584272475,2.730008968346902,0.3694665369697201,7.013325639032436e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.7599999999999998,0.3511535663014538,0.2229368608373687,4.002966042486721e-15,0.054876265231052,2.9961425623436133,0.405483802292041,7.740452526377217e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.75,0.3274520420712586,0.2054393174150999,7.904444881446953e-15,0.0528627676421495,2.8862093188933335,0.3906059556525791,5.875983844745082e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.7400000000000002,0.2556217602356632,0.1665305527466708,8.110709212174108e-15,0.0477896713883194,2.609227648494128,0.3531205628377534,6.679931369546186e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.7299999999999995,0.2021861141896742,0.1536641383159875,7.114582967285246e-15,0.046070848916831,2.515383121315468,0.3404200871718228,6.517603503592e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.7199999999999998,0.1800922103408717,0.1739459028293808,1.0623970030305295e-14,0.0489464291555224,2.6723844826198877,0.3616679108724899,1.172763192373668e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.71,0.1845637139260516,0.2156570222855683,2.912219961318793e-15,0.0541557262472993,2.9568024668039445,0.400159699319626,1.14679981279947e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.7000000000000002,0.183395495399797,0.2216703688837261,3.391467359555684e-15,0.0543798611936635,2.9690398202332062,0.4018158450120415,1.45310566864828e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.6899999999999995,0.1706331390444293,0.1828957885522642,5.5358285084610146e-15,0.0487498877541769,2.6616536857015034,0.3602156554321855,9.49090587664784e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.6799999999999997,0.1784320931994254,0.1600905044202638,3.4039924966737757e-15,0.045025082041264,2.4582861845435753,0.3326928570618551,6.50129460252765e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.6699999999999999,0.2199242591588974,0.1693849916845689,1.0094027827277983e-14,0.0463572517374846,2.5310201854874426,0.3425363336805244,5.912008473358314e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.6600000000000001,0.2944874823714995,0.2056021610802626,1.2050523549074438e-14,0.0513976796748537,2.806218226243181,0.3797803384723623,9.710013527989084e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.6499999999999995,0.342550808973425,0.2312798021032391,3.390683002254357e-15,0.0541032477107651,2.9539372357927367,0.3997719324691846,8.287643724712e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.6399999999999997,0.2879714015868009,0.2010936034554848,1.3974704928862604e-14,0.049537914286586,2.7046784765480765,0.3660384276876024,1.6588745903414342e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.6299999999999999,0.2184477662443783,0.1672343466446048,3.313160169842305e-15,0.0440745465061611,2.406388702786187,0.3256692966689524,6.320959200330595e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.6200000000000001,0.1907756351737151,0.165894729154131,8.459761032879692e-15,0.0427534901840286,2.334261471508166,0.3159079373948686,6.905496619977e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.6100000000000003,0.1989764032765088,0.1980252280239126,4.13353264553311e-15,0.046056643881167,2.514607552647058,0.3403151253664147,6.3963782407363215e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.5999999999999996,0.2126810907390902,0.2360060985848825,2.9757926044765692e-15,0.0504126016372688,2.752434787752748,0.3725015415908229,5.834306041937128e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.5899999999999999,0.1986399460155867,0.2206403400548434,6.019605442212695e-15,0.0484402808529982,2.644749721659641,0.3579279526707603,9.802107521511431e-15
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.5800000000000001,0.1810468681361328,0.1799778723245445,1.1791514577572908e-14,0.0429154097158915,2.343101978402126,0.3171043698993163,1.3165956731276214e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.5700000000000003,0.1940577190129291,0.1672249945619249,5.789416551618993e-15,0.0403337922062665,2.2021504382834043,0.2980286532947152,1.270897638386183e-14
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-0.5599999999999996,0.2484442275420475,0.1911005374129834,9.752915914604838e-15,0.0419613137515192,2.291010103793284,0.3100545012948059,9.318911592565598e-15
